Mouse_20110408_610x610x660um, min seglength =  50.0
609.280000 609.280000 662.000000 box dimensions in microns
30   30   30	number of tissue points in x,y,z directions
50.	outer bound distance (100. in test case)
100.	max. segment length.  (5. in test case)
4 nodsegm, max. allowed number of segments per node
3573	total number of segments
name  type   from   to   diam. rel. flow  hem.
9963 4 8104 7202 3.000000 0.188883 0.400000
9972 4 18923 10320 5.500000 0.201192 0.400000
9977 4 8220 11266 5.000000 5.607450 0.400000
9980 4 19382 10335 13.000000 -2.886626 0.400000
9983 4 7300 10344 4.500000 0.108416 0.400000
9989 4 10344 10335 5.500000 0.134465 0.400000
9994 4 7925 7930 8.000000 -0.049409 0.400000
9995 4 5152 5147 14.000000 6.756445 0.400000
9997 4 10350 18916 8.500000 0.553380 0.400000
10001 4 10350 7925 8.000000 -0.531456 0.400000
10002 4 9071 8465 4.000000 0.060261 0.400000
10005 4 11760 4148 4.000000 0.056289 0.400000
10013 4 8423 10365 4.000000 0.052817 0.400000
10015 4 9422 10366 4.000000 0.156053 0.400000
10016 4 3723 13343 5.500000 -0.523160 0.400000
10017 4 3723 3728 12.000000 -5.005205 0.400000
10020 4 3718 11403 4.000000 -0.070381 0.400000
10021 4 14957 10377 7.000000 -0.150728 0.400000
10029 4 10377 8563 7.000000 -0.150728 0.400000
10033 4 7111 10388 3.000000 1.707946 0.400000
10041 4 18887 18830 4.000000 0.910048 0.400000
10044 4 18829 10398 5.000000 2.356689 0.400000
10050 4 18830 6933 4.000000 0.910048 0.400000
10053 4 10388 10965 3.500000 1.378920 0.400000
10055 4 1863 6939 3.500000 0.864177 0.400000
10059 4 18154 10411 5.000000 1.371661 0.400000
10061 4 10411 11985 5.000000 1.371661 0.400000
10068 4 19031 7859 4.500000 -2.268155 0.400000
10070 4 10418 1883 6.500000 2.168489 0.400000
10075 4 7568 18835 3.000000 0.002018 0.400000
10077 4 18835 10440 3.000000 0.002018 0.400000
10085 4 10440 10448 3.000000 0.002018 0.400000
10093 4 10448 10456 3.000000 0.002018 0.400000
10101 4 10456 2214 3.000000 0.002018 0.400000
10107 4 4521 6424 5.000000 0.978767 0.400000
10109 4 2918 10463 2.000000 1.712738 0.400000
10111 4 10463 10470 4.000000 -0.242613 0.400000
10119 4 10463 6128 6.000000 1.955351 0.400000
10127 4 6111 2953 7.000000 4.680937 0.400000
10131 4 18933 8968 13.000000 -3.000949 0.400000
10132 4 8956 18933 13.000000 -3.000949 0.400000
10134 4 7360 5041 14.000000 3.300549 0.400000
10138 4 8563 18844 3.000000 0.057014 0.400000
10145 4 18844 10499 3.000000 0.057014 0.400000
10153 4 10499 18845 3.000000 0.057014 0.400000
10162 4 18845 10511 3.000000 0.057014 0.400000
10164 4 10511 13681 3.000000 0.057014 0.400000
10167 4 8025 10515 4.000000 -0.056775 0.400000
10169 4 18847 8237 5.000000 0.578423 0.400000
10170 4 18847 10524 5.000000 -0.578423 0.400000
10177 4 6733 6303 13.000000 2.642393 0.400000
10183 4 10526 10533 2.000000 -0.365259 0.400000
10191 4 2829 10533 4.000000 4.408288 0.400000
10197 4 1997 10547 4.000000 0.330825 0.400000
10205 4 10526 10551 2.000000 -0.096482 0.400000
10209 4 10552 10568 2.000000 -0.130132 0.400000
10210 4 10552 10560 5.000000 0.530043 0.400000
10217 4 10560 10561 5.000000 0.530043 0.400000
10219 4 10561 10566 2.000000 0.050484 0.400000
10230 4 10569 10576 7.000000 -0.178804 0.400000
10237 4 10576 10578 7.000000 -0.178804 0.400000
10239 4 10581 10578 8.000000 1.047809 0.400000
10240 4 10581 10583 8.000000 0.034407 0.400000
10242 4 5239 5240 6.000000 -0.082570 0.400000
10246 4 18939 2045 5.000000 -0.478542 0.400000
10252 4 1222 1227 7.000000 1.529598 0.400000
10257 4 4362 18328 6.000000 2.390934 0.400000
10264 4 10599 10600 5.000000 3.218263 0.400000
10266 4 10599 18858 5.000000 -3.218263 0.400000
10269 4 6567 11634 6.000000 2.894450 0.400000
10275 4 7332 7326 7.000000 0.399312 0.400000
10278 4 19256 10613 11.000000 -0.529381 0.400000
10281 4 18960 7332 9.000000 -0.578197 0.400000
10285 4 10627 10630 7.000000 2.604562 0.400000
10292 4 4343 4338 7.000000 1.087632 0.400000
10294 4 10094 10635 5.000000 0.283978 0.400000
10301 4 10078 10641 7.000000 0.143110 0.400000
10305 4 10641 10648 6.000000 -0.044728 0.400000
10312 4 10648 10649 6.000000 -0.044728 0.400000
10313 4 10651 10649 5.500000 0.192720 0.400000
10318 4 10651 10657 5.000000 -0.169902 0.400000
10320 4 18864 10669 6.000000 -0.242716 0.400000
10328 4 10669 10677 6.000000 -0.242716 0.400000
10336 4 10677 10684 6.000000 -0.242716 0.400000
10343 4 10684 10692 4.000000 0.546253 0.400000
10351 4 10692 10693 4.000000 0.546253 0.400000
10352 4 18865 10700 6.000000 0.824022 0.400000
10359 4 10700 10706 6.000000 0.824022 0.400000
10365 4 9902 10706 6.000000 -0.824022 0.400000
10367 4 6423 10714 5.000000 -1.533714 0.400000
10375 4 10714 10718 5.000000 -1.533714 0.400000
10382 4 10718 8678 4.500000 -1.864676 0.400000
10389 4 6423 10732 5.000000 -0.805280 0.400000
10393 4 10732 10740 5.000000 -0.805280 0.400000
10401 4 10740 10748 5.000000 -0.805280 0.400000
10409 4 10748 10751 5.000000 -0.805280 0.400000
10412 4 10751 19038 4.000000 0.936349 0.400000
10418 4 8051 10766 8.000000 -0.671625 0.400000
10427 4 10768 10766 8.000000 0.671625 0.400000
10428 4 10768 10771 4.500000 -0.620020 0.400000
10431 4 10776 10771 6.000000 0.578984 0.400000
10435 4 8051 11825 2.000000 0.086203 0.400000
10440 4 10781 18869 4.000000 0.041858 0.400000
10442 4 18869 10791 4.000000 0.041858 0.400000
10450 4 10791 10799 4.000000 0.041858 0.400000
10464 4 3854 3857 9.000000 -4.092707 0.400000
10465 4 9625 5997 3.000000 -0.817875 0.400000
10479 4 10816 10823 4.000000 -0.648074 0.400000
10486 4 10824 12167 4.000000 0.118963 0.400000
10488 4 10823 10824 4.000000 -0.648074 0.400000
10489 4 10824 10833 3.000000 -0.767038 0.400000
10496 4 10833 18871 3.000000 -0.767038 0.400000
10497 4 18871 10843 3.000000 -0.767038 0.400000
10506 4 10843 10847 3.000000 -0.767038 0.400000
10510 4 9709 10847 11.000000 2.163724 0.400000
10511 4 10849 9550 5.000000 -0.019206 0.400000
10512 4 10849 10852 5.000000 0.019206 0.400000
10515 4 18874 10860 5.000000 1.099312 0.400000
10521 4 10860 18872 5.000000 1.099312 0.400000
10528 4 7396 18872 5.000000 -1.099312 0.400000
10530 4 10852 18874 5.000000 1.099312 0.400000
10537 4 18875 10887 5.000000 0.720475 0.400000
10547 4 6604 10869 5.500000 1.278515 0.400000
10555 4 9131 10906 3.000000 0.119555 0.400000
10564 4 7659 10906 3.000000 -0.119555 0.400000
10566 4 3408 3185 9.000000 -4.489212 0.400000
10568 4 5460 13485 4.000000 -0.062672 0.400000
10570 4 6875 5455 7.000000 0.115265 0.400000
10573 4 9732 10916 2.000000 -0.064157 0.400000
10576 4 10918 10916 4.500000 0.047470 0.400000
10579 4 4145 18754 15.000000 13.508212 0.400000
10580 4 10924 10920 13.000000 8.949931 0.400000
10582 4 10918 13023 4.000000 -0.031025 0.400000
10585 4 8723 13324 5.000000 0.471693 0.400000
10588 4 10938 10940 6.000000 -1.927539 0.400000
10590 4 10940 10948 6.000000 -2.508561 0.400000
10598 4 10948 10956 6.000000 -2.508561 0.400000
10606 4 10956 10960 6.000000 -2.508561 0.400000
10610 4 18887 10388 4.000000 -0.910048 0.400000
10614 4 10940 10388 2.000000 0.581022 0.400000
10616 4 10960 10996 5.000000 -3.361745 0.400000
10619 4 10938 10977 5.000000 -0.853184 0.400000
10626 4 10977 12450 5.000000 -0.853184 0.400000
10631 4 10987 12174 4.000000 -2.167753 0.400000
10639 4 1187 1182 15.000000 17.249336 0.400000
10643 4 10996 11934 5.000000 -3.361745 0.400000
10644 4 8703 11004 6.000000 -2.094318 0.400000
10651 4 11004 11011 6.000000 -2.094318 0.400000
10658 4 8689 1191 7.000000 1.091663 0.400000
10661 4 8696 11022 5.000000 -0.343508 0.400000
10669 4 11022 11030 5.000000 -0.343508 0.400000
10674 4 11030 11036 5.000000 -0.343508 0.400000
10681 4 11013 16054 3.000000 -0.050502 0.400000
10684 4 11044 11036 4.500000 -0.340679 0.400000
10692 4 9801 11058 4.000000 0.518774 0.400000
10702 4 18897 11058 4.000000 -0.518774 0.400000
10711 4 19173 11071 5.000000 3.683976 0.400000
10713 4 11071 13356 8.000000 -0.098109 0.400000
10717 4 9648 11082 3.500000 3.109301 0.400000
10728 4 8866 9687 14.000000 -17.542517 0.400000
10729 4 7752 9917 4.500000 -1.182587 0.400000
10734 4 11090 9326 2.500000 -0.340584 0.400000
10742 4 11095 11100 6.000000 -0.210819 0.400000
10747 4 18903 11108 7.000000 -0.155649 0.400000
10755 4 11108 11115 7.000000 -0.155649 0.400000
10762 4 18904 10157 5.500000 -0.304409 0.400000
10764 4 4308 11118 4.500000 0.900394 0.400000
10766 4 18905 11126 8.000000 -0.497896 0.400000
10774 4 11126 11134 8.000000 -0.497896 0.400000
10782 4 11134 12436 8.000000 -0.497896 0.400000
10789 4 18907 6291 7.000000 0.815789 0.400000
10796 4 9457 10524 5.000000 0.578423 0.400000
10799 4 18908 11158 4.000000 -0.254788 0.400000
10811 4 11158 11168 4.000000 -0.254788 0.400000
10821 4 11168 11176 4.000000 -0.254788 0.400000
10829 4 11176 11177 4.000000 -0.254788 0.400000
10831 4 18910 9985 5.000000 3.394539 0.400000
10835 4 18910 10133 5.000000 -3.394539 0.400000
10836 4 19335 11192 6.000000 -5.720273 0.400000
10842 4 11192 11200 6.000000 -5.720273 0.400000
10850 4 11200 11208 6.000000 -5.720273 0.400000
10858 4 11208 11216 6.000000 -5.720273 0.400000
10866 4 11216 11224 6.000000 -5.720273 0.400000
10874 4 11224 19673 6.000000 -5.720273 0.400000
10881 4 5619 11689 3.000000 0.047423 0.400000
10885 4 18839 11239 4.000000 -0.242613 0.400000
10889 4 9398 11239 4.000000 0.242613 0.400000
10894 4 18911 11247 5.000000 0.961143 0.400000
10896 4 11247 11250 5.000000 0.961143 0.400000
10903 4 11250 12172 4.000000 -0.118963 0.400000
10911 4 5089 9574 5.500000 4.051744 0.400000
10913 4 9410 11262 5.000000 8.945313 0.400000
10920 4 11266 11268 5.000000 5.607450 0.400000
10928 4 7553 8840 8.000000 1.695913 0.400000
10931 4 18916 11273 8.500000 0.553380 0.400000
10934 4 11274 14889 7.500000 1.268916 0.400000
10937 4 4536 11284 5.000000 0.119492 0.400000
10944 4 11284 11289 5.000000 0.119492 0.400000
10949 4 11292 11289 2.000000 -0.459572 0.400000
10952 4 9047 9071 7.500000 -1.083191 0.400000
10954 4 18918 11300 4.000000 -0.021198 0.400000
10961 4 11300 7277 4.000000 -0.021198 0.400000
10970 4 11306 12705 3.500000 -0.283228 0.400000
10973 4 11310 11306 6.500000 -6.609724 0.400000
10974 4 11310 11313 5.500000 -2.211071 0.400000
10976 4 11313 12675 7.000000 -1.312255 0.400000
10983 4 10600 11719 5.000000 3.218263 0.400000
10988 4 18923 11328 5.500000 -0.201192 0.400000
10998 4 11334 11328 5.500000 0.201192 0.400000
11001 4 11334 11342 5.000000 -0.217637 0.400000
11011 4 9472 9478 13.000000 -1.778509 0.400000
11013 4 11343 9478 12.000000 1.569411 0.400000
11015 4 7282 11360 2.500000 -0.051939 0.400000
11026 4 11360 18927 2.500000 -0.051939 0.400000
11032 4 18927 9917 2.500000 -0.051939 0.400000
11035 4 9845 9851 6.000000 -0.024791 0.400000
11038 4 11371 7248 4.000000 0.215728 0.400000
11041 4 11371 11381 3.500000 -0.011138 0.400000
11051 4 11381 11384 3.500000 -0.011138 0.400000
11054 4 11387 19815 10.000000 1.210524 0.400000
11055 4 6230 10583 8.000000 -0.034407 0.400000
11070 4 10083 11410 6.000000 0.056641 0.400000
11077 4 11410 19113 6.000000 0.056641 0.400000
11078 4 19113 11418 6.000000 0.056641 0.400000
11089 4 8956 13825 4.000000 -0.080543 0.400000
11091 4 11443 11434 4.000000 0.018636 0.400000
11098 4 11434 11442 4.000000 0.018636 0.400000
11106 4 11442 5639 4.000000 0.018636 0.400000
11108 4 11443 11446 4.000000 -0.018636 0.400000
11111 4 8591 11454 5.000000 -0.265011 0.400000
11119 4 11454 12626 5.000000 -0.265011 0.400000
11130 4 11465 11472 6.000000 -1.403597 0.400000
11137 4 11472 18937 6.000000 -1.403597 0.400000
11144 4 6223 6230 8.000000 -0.107247 0.400000
11157 4 18940 18939 5.000000 -0.478542 0.400000
11159 4 18940 11497 5.000000 0.478542 0.400000
11165 4 10235 12887 6.000000 0.213484 0.400000
11171 4 10229 11507 8.500000 -1.241226 0.400000
11178 4 11507 11511 7.000000 -1.066931 0.400000
11187 4 11518 11511 6.000000 0.172370 0.400000
11188 4 11518 11540 6.000000 -0.172370 0.400000
11189 4 10226 11526 4.000000 -0.077578 0.400000
11196 4 11526 11534 4.000000 -0.077578 0.400000
11204 4 11534 11539 4.000000 -0.077578 0.400000
11209 4 11540 15574 7.500000 -0.308120 0.400000
11216 4 9606 18941 2.000000 -0.051829 0.400000
11217 4 18941 11556 2.000000 -0.051829 0.400000
11226 4 11556 7975 2.000000 -0.051829 0.400000
11228 4 11558 11561 2.500000 0.030297 0.400000
11231 4 18942 11569 4.000000 0.059706 0.400000
11239 4 7476 11569 4.000000 -0.059706 0.400000
11241 4 7360 7476 2.000000 -0.219058 0.400000
11245 4 3481 5031 6.000000 -0.097707 0.400000
11247 4 11561 18946 2.000000 -0.029409 0.400000
11248 4 18946 11582 2.000000 -0.029409 0.400000
11257 4 11582 11591 2.000000 -0.029409 0.400000
11270 4 11597 11591 2.000000 0.029409 0.400000
11273 4 18948 11597 2.000000 -0.083049 0.400000
11274 4 18948 11609 2.000000 0.083049 0.400000
11282 4 11609 11426 2.000000 0.083049 0.400000
11290 4 11618 7476 5.000000 -0.136409 0.400000
11295 4 9022 11597 3.000000 0.112458 0.400000
11297 4 11624 9022 4.000000 0.364981 0.400000
11299 4 11628 11624 2.000000 0.034156 0.400000
11304 4 18954 6480 4.000000 -0.399911 0.400000
11312 4 11634 11643 4.000000 -0.583965 0.400000
11321 4 11643 11661 4.000000 -0.583965 0.400000
11328 4 8340 11657 4.500000 -3.191691 0.400000
11336 4 11657 4368 4.500000 -3.191691 0.400000
11339 4 11660 11634 6.000000 -3.478415 0.400000
11341 4 11661 18735 4.000000 -1.318985 0.400000
11354 4 18961 11682 7.000000 -0.060640 0.400000
11365 4 11689 12653 3.000000 0.047423 0.400000
11370 4 18961 7553 7.000000 0.060640 0.400000
11375 4 10547 18962 4.000000 0.330825 0.400000
11376 4 18962 11704 4.000000 0.330825 0.400000
11385 4 11704 11712 4.000000 0.330825 0.400000
11393 4 11712 11624 4.000000 0.330825 0.400000
11404 4 9683 11071 6.000000 -3.782086 0.400000
11412 4 9061 11720 5.000000 -0.106104 0.400000
11413 4 18964 11720 4.000000 0.140961 0.400000
11419 4 18964 19305 4.000000 -0.140961 0.400000
11420 4 19305 11794 4.000000 -0.140961 0.400000
11423 4 4081 11739 4.000000 0.056289 0.400000
11431 4 18965 11747 4.000000 0.056289 0.400000
11439 4 11747 11755 4.000000 0.056289 0.400000
11447 4 11755 11760 4.000000 0.056289 0.400000
11453 4 11720 11769 4.000000 0.034857 0.400000
11462 4 11769 11778 4.000000 0.034857 0.400000
11471 4 11778 11784 4.000000 0.034857 0.400000
11477 4 11784 8606 5.000000 0.506550 0.400000
11488 4 11794 13991 5.000000 -0.684348 0.400000
11489 4 4538 4541 5.000000 -2.847500 0.400000
11491 4 18967 11802 6.000000 -0.788969 0.400000
11498 4 11802 11804 6.000000 -0.788969 0.400000
11499 4 10132 10129 7.000000 13.319021 0.400000
11501 4 10718 11810 4.000000 0.330961 0.400000
11503 4 11810 11812 4.000000 0.330961 0.400000
11506 4 10751 9986 6.000000 -1.741629 0.400000
11515 4 964 969 10.000000 17.563509 0.400000
11524 4 10776 11833 4.000000 -0.936349 0.400000
11529 4 18972 10771 3.000000 0.041036 0.400000
11530 4 18972 18973 3.000000 -0.041036 0.400000
11532 4 18973 13135 3.000000 -0.041036 0.400000
11535 4 11843 10799 5.500000 -0.106925 0.400000
11548 4 11855 11867 3.000000 -0.005226 0.400000
11557 4 11864 11868 3.000000 0.047531 0.400000
11561 4 13576 11873 5.000000 0.089196 0.400000
11565 4 11873 11876 5.000000 0.198915 0.400000
11567 4 11873 18976 2.000000 -0.109719 0.400000
11572 4 18976 8846 2.000000 -0.109719 0.400000
11577 4 11876 11889 4.000000 0.111897 0.400000
11581 4 11914 11896 6.000000 2.639521 0.400000
11587 4 11896 11904 6.000000 2.639521 0.400000
11595 4 11904 11909 6.000000 2.639521 0.400000
11602 4 11909 8689 5.000000 1.955335 0.400000
11607 4 11914 11921 6.000000 -2.639521 0.400000
11614 4 11929 11926 4.500000 7.130990 0.400000
11622 4 11926 11921 6.000000 2.639521 0.400000
11624 4 11929 11947 8.000000 8.521602 0.400000
11628 4 11947 14877 8.000000 8.521602 0.400000
11633 4 11957 8911 2.500000 -0.289806 0.400000
11638 4 18986 11967 4.000000 0.099666 0.400000
11656 4 11967 18987 4.000000 0.099666 0.400000
11661 4 18987 11984 4.000000 0.099666 0.400000
11667 4 11985 11986 5.000000 1.371661 0.400000
11668 4 11996 11995 3.500000 -0.354870 0.400000
11676 4 6829 11995 3.500000 0.354870 0.400000
11682 4 11996 12003 3.500000 0.354870 0.400000
11684 4 12003 12005 3.500000 0.354870 0.400000
11686 4 12006 12005 5.500000 -1.082974 0.400000
11687 4 12006 18988 5.000000 -0.151552 0.400000
11693 4 18988 12044 5.000000 -0.151552 0.400000
11695 4 12005 18989 5.000000 -0.728104 0.400000
11697 4 18989 12023 5.000000 -0.728104 0.400000
11704 4 12023 12031 5.000000 -0.728104 0.400000
11712 4 12031 796 5.000000 -0.728104 0.400000
11728 4 10869 12044 5.000000 0.151552 0.400000
11730 4 12006 18993 6.000000 1.234526 0.400000
11731 4 18993 19011 6.000000 1.234526 0.400000
11737 4 10869 10870 6.000000 1.126962 0.400000
11738 4 12089 12056 7.000000 -0.118925 0.400000
11744 4 12056 12064 4.000000 0.032118 0.400000
11752 4 12064 12073 4.000000 0.032118 0.400000
11761 4 12073 12136 4.000000 0.032118 0.400000
11766 4 12056 12081 5.500000 -0.151043 0.400000
11772 4 12089 12093 6.000000 0.085142 0.400000
11776 4 12093 12100 3.500000 0.049740 0.400000
11783 4 12100 12108 3.500000 0.049740 0.400000
11794 4 6282 12108 3.500000 -0.049740 0.400000
11799 4 18999 12093 4.000000 -0.035402 0.400000
11802 4 18999 12127 4.000000 0.035402 0.400000
11811 4 12127 7812 4.000000 0.035402 0.400000
11821 4 12136 12137 4.000000 0.032118 0.400000
11822 4 12137 14743 5.000000 -0.051818 0.400000
11825 4 12143 12137 5.000000 -0.083935 0.400000
11826 4 12089 12151 3.000000 0.033783 0.400000
11837 4 9489 12151 3.000000 -0.033783 0.400000
11838 4 10852 19002 4.000000 -1.080106 0.400000
11839 4 19002 12162 4.000000 -1.080106 0.400000
11846 4 12162 11250 4.000000 -1.080106 0.400000
11852 4 12167 12172 4.000000 0.118963 0.400000
11858 4 10153 12957 4.000000 -0.080714 0.400000
11859 4 19004 8682 13.500000 11.758778 0.400000
11864 4 12174 12175 4.000000 -2.167753 0.400000
11865 4 19005 12183 5.500000 -0.346322 0.400000
11873 4 12183 12192 5.500000 -0.346322 0.400000
11882 4 12192 12193 5.500000 -0.346322 0.400000
11883 4 12194 12193 5.500000 -8.708962 0.400000
11894 4 12214 13409 5.000000 0.591333 0.400000
11898 4 6604 12214 2.000000 0.184845 0.400000
11901 4 10870 18875 5.000000 0.720475 0.400000
11908 4 19011 9917 6.000000 1.234526 0.400000
11911 4 7752 3820 16.000000 19.204662 0.400000
11913 4 8744 8748 9.500000 1.123924 0.400000
11914 4 11812 12233 6.000000 -1.243924 0.400000
11925 4 12241 12248 5.000000 -0.036550 0.400000
11932 4 12248 12256 5.000000 -0.036550 0.400000
11940 4 12256 12264 5.000000 -0.036550 0.400000
11952 4 12264 12275 5.000000 -0.036550 0.400000
11957 4 12275 12277 5.000000 -0.036550 0.400000
11959 4 12277 12085 8.000000 -0.081402 0.400000
11963 4 12282 12290 7.000000 7.228231 0.400000
11971 4 12290 12293 7.000000 7.228231 0.400000
11974 4 12293 12302 7.000000 7.740366 0.400000
11983 4 12302 12308 7.000000 7.740366 0.400000
11989 4 12308 16280 9.500000 32.658264 0.400000
11993 4 11036 12321 6.000000 -0.684187 0.400000
12002 4 12321 12329 6.000000 -0.684187 0.400000
12016 4 11909 12329 6.000000 0.684187 0.400000
12021 4 12341 12338 4.500000 -1.285875 0.400000
12022 4 12345 12341 6.000000 -1.243924 0.400000
12026 4 12338 12346 6.000000 -4.643123 0.400000
12027 4 12346 12353 2.500000 0.026079 0.400000
12034 4 9867 12366 4.000000 0.471934 0.400000
12042 4 12366 12373 4.000000 0.471934 0.400000
12049 4 12373 12375 4.000000 0.471934 0.400000
12051 4 12378 10106 5.000000 -1.843214 0.400000
12052 4 19017 12388 5.000000 -0.168526 0.400000
12063 4 12391 12388 5.000000 0.168526 0.400000
12068 4 12391 12402 6.000000 0.019312 0.400000
12075 4 12402 15306 6.000000 0.019312 0.400000
12079 4 10920 9733 13.500000 9.081323 0.400000
12082 4 9729 12412 5.000000 -0.296376 0.400000
12091 4 18904 14379 5.500000 0.304409 0.400000
12095 4 9389 12425 5.000000 -4.785676 0.400000
12105 4 12432 12425 5.000000 4.785676 0.400000
12111 4 12434 7160 2.000000 -0.157935 0.400000
12115 4 12436 19399 8.000000 -0.497896 0.400000
12132 4 12450 19024 5.000000 -0.853184 0.400000
12136 4 19024 10960 5.000000 -0.853184 0.400000
12142 4 11934 11929 10.000000 15.652592 0.400000
12145 4 19025 12466 5.000000 -0.258504 0.400000
12153 4 12466 12473 5.000000 -0.258504 0.400000
12159 4 12473 13574 6.000000 -3.308978 0.400000
12163 4 12482 12533 8.000000 -0.281384 0.400000
12164 4 12479 12494 4.000000 -0.161303 0.400000
12173 4 12494 12502 4.000000 -0.161303 0.400000
12181 4 12502 12510 4.000000 -0.161303 0.400000
12189 4 12510 12518 4.000000 -0.161303 0.400000
12196 4 12518 12525 3.000000 -0.946118 0.400000
12203 4 12525 13526 3.000000 -0.946118 0.400000
12209 4 12482 12479 2.000000 -0.940319 0.400000
12210 4 12482 8766 8.000000 1.221703 0.400000
12211 4 12534 12541 4.000000 -0.112951 0.400000
12219 4 12551 12541 3.000000 0.059433 0.400000
12225 4 12551 12562 3.000000 0.084040 0.400000
12234 4 12562 12534 3.000000 0.084040 0.400000
12241 4 19145 12479 3.000000 0.779016 0.400000
12248 4 19030 6995 5.000000 -0.946308 0.400000
12254 4 19032 12583 4.000000 1.046194 0.400000
12260 4 12583 12585 4.000000 1.046194 0.400000
12262 4 12585 19386 4.000000 0.426453 0.400000
12270 4 19386 12598 4.000000 0.426453 0.400000
12272 4 19036 19037 13.000000 2.886626 0.400000
12278 4 19038 11833 4.000000 0.936349 0.400000
